title	type	genres	releaseYear	imdbId	imdbAverageRating	imdbNumVotes	availableCountries
Thank God You're Here	tv	Comedy, Game-Show	2006.0	tt0809816	7.7	1338.0	AU
Turkish for Beginners	tv	Comedy	2006.0	tt0469009	7.5	4791.0	DE
I, Claudius	tv	Biography, Drama, History	1976.0	tt0074006	8.8	20156.0	CA, US
Centennial	tv	Action, Adventure, Drama	1978.0	tt0076993	8.3	3755.0	US
Flashpoint	tv	Action, Crime, Drama	2008.0	tt1059475	7.8	18865.0	US
The Color of Magic	tv	Adventure, Comedy, Fantasy	2008.0	tt1079959	6.9	10797.0	CA
This American Life	tv	Documentary	2007.0	tt0805978	8.3	633.0	US
90210	tv	Comedy, Drama, Romance	2008.0	tt1225901	6.2	46511.0	AT, AU, CA, CH, DE, FR, GB, IE, IT
Hawkeye	tv	Adventure	1994.0	tt0108798	7.8	549.0	US
El Tigre: The Adventures of Manny Rivera	tv	Action, Adventure, Animation	2007.0	tt0805837	6.3	2127.0	US
The New Statesman	tv	Comedy	1987.0	tt0094519	7.8	2895.0	AU, CA, US
Wagon Train	tv	Western	1957.0	tt0050073	7.5	3906.0	US
Marple	tv	Crime, Drama, Mystery	2004.0	tt1734537	7.9	11228.0	AU, CA, NO, US
Modern Marvels	tv	Documentary, History	1993.0	tt0199248	8.1	2229.0	US
Murphy's Law	tv	Crime, Drama, Mystery	2003.0	tt0408403	7.6	1599.0	AU, CA, NO, US
The Baron	tv	Crime, Drama	1966.0	tt0059966	7.1	335.0	CA, US
Egypt	tv	Documentary, Drama, History	2005.0	tt0483603	8.2	850.0	CA, US
Masterpiece Theatre: Bleak House	tv	Crime, Drama	1985.0	tt0088485	7.6	430.0	CA, US
Wire in the Blood	tv	Crime, Drama, Mystery	2002.0	tt0337792	8.3	9800.0	AU, CA, NO, US
The Twilight Zone	tv	Drama, Fantasy, Horror	1959.0	tt0052520	9.0	97164.0	US
Escape to the Country	tv	Reality-TV	2002.0	tt0390700	7.4	960.0	CA, US
Mega Disasters	tv	Documentary	2006.0	tt0983570	7.6	137.0	US
The Circuit	tv	Drama	2007.0	tt0997016	7.8	439.0	GB
Engineering an Empire	tv	Documentary, History	2005.0	tt0848954	8.2	715.0	US
Rough Diamond	tv	Action, Crime, Drama	2005.0	tt0860904	7.0	277.0	CA, US
The Bold and the Beautiful	tv	Drama, Romance	1987.0	tt0092325	3.4	8441.0	US
Nickelodeon Arcade	tv	Family, Game-Show	1992.0	tt0300828	7.4	650.0	US
Blue's Room	tv	Animation, Comedy, Family	2004.0	tt4650130	6.3	206.0	AR, AU, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE
Auf Achse	tv	Adventure, Crime	1980.0	tt0076980	7.0	364.0	DE
Gangland	tv	Biography, Crime, History	2007.0	tt1243719	7.8	924.0	US
BattleField Detectives	tv	Documentary, History, War	2003.0	tt0421092	7.6	103.0	US
The Commander	tv	Crime, Drama, Mystery	2003.0	tt0354468	6.6	726.0	CA, US
Lark Rise to Candleford	tv	Drama, Romance	2008.0	tt1077744	8.2	8666.0	AU, CA, US
Bernard	tv	Animation, Comedy, Family	1998.0	tt0891369	6.1	1561.0	DE
Being Human	tv	Comedy, Drama, Fantasy	2008.0	tt1349938	7.8	26898.0	CA, US
United States of Tara	tv	Comedy, Drama, Romance	2009.0	tt1001482	8.0	25563.0	CA, US
Aristocrats	tv	Drama, History	1999.0	tt0204082	7.2	1821.0	CA, US
Going Postal	tv	Adventure, Comedy, Fantasy	2010.0	tt1219817	7.6	9941.0	CA
Crime 360	tv	Crime, Documentary, Mystery	2008.0	tt1159604	7.3	209.0	US
Merlin	tv	Adventure, Drama, Fantasy	2008.0	tt1199099	7.9	88884.0	US
The Worst Witch	tv	Adventure, Comedy, Drama	1998.0	tt0179061	7.2	1793.0	DE
Blackadder	tv	Comedy	1982.0	tt0084988	8.0	41773.0	AU, CA, NO, US
Wallander	tv	Crime, Drama, Mystery	2008.0	tt1178618	7.8	16779.0	CA, DE, US
The Invisibles	tv	Comedy, Crime	2008.0	tt1215315	7.0	261.0	US
Nuremberg: Nazis on Trial	tv	Documentary, Drama, History	2006.0	tt0814234	7.5	364.0	CA, US
Auschwitz: Inside the Nazi State	tv	Documentary, History, War	2005.0	tt0446610	8.6	4694.0	CA, US
Nuremberg	tv	Drama, History, War	2000.0	tt0208629	7.3	7126.0	CA, US
All Creatures Great & Small	tv	Comedy, Drama	1978.0	tt0075472	8.4	4550.0	AU, CA, US
Criminal Justice	tv	Crime, Drama, Mystery	2008.0	tt1188927	7.7	2173.0	AU
Dunkirk	tv	Documentary, Drama, History	2004.0	tt0400391	7.2	901.0	CA, US
Eleventh Hour	tv	Crime, Drama, Mystery	2008.0	tt1118697	7.2	4299.0	CA, US
Doctor Finlay	tv	Drama	1993.0	tt0108747	7.6	566.0	CA, GB, US
Lost Worlds	tv	Documentary, History	2005.0	tt0962966	7.6	171.0	US
Top Gear Australia	tv	Comedy, Documentary, Reality-TV	2008.0	tt1251819	4.3	535.0	AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GT, HN, IT, MX, NI, PA, PE, PY, SV, VE
True Jackson, VP	tv	Comedy, Drama, Family	2008.0	tt1131751	5.9	3515.0	AU, GB, IE, US
Gordon Ramsay: Cookalong Live	tv	Reality-TV	2008.0	tt1309389	6.3	67.0	CA, US
Police Interceptors	tv	Documentary	2008.0	tt1397259	7.1	290.0	GB, IE
The Way We Live Now	tv	Drama, Romance	2001.0	tt0300879	7.6	3397.0	AU, CA, US
The Penguins of Madagascar	tv	Action, Adventure, Animation	2008.0	tt0892700	7.5	23009.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
Beautiful People	tv	Comedy	2008.0	tt1246607	8.5	1505.0	CA, US
The City	tv	Reality-TV	2008.0	tt1346006	5.2	1316.0	AU, US
The Labours of Erica	tv	Comedy	1989.0	tt0096630	7.2	32.0	CA
Tess of the D'Urbervilles	tv	Drama, Romance	2008.0	tt1186342	7.6	6717.0	AU, CA, US
Fauji	tv	Action, Drama	1988.0	tt0295776	8.0	3036.0	IN
Homes Under the Hammer	tv	Documentary	2003.0	tt0419336	6.3	384.0	AU
Second Sight	tv	Crime, Drama, Mystery	1999.0	tt0187489	7.1	1063.0	AU
Wired	tv	Drama, Thriller	2008.0	tt1320066	6.5	339.0	AU
Collision	tv	Crime, Drama, Mystery	2009.0	tt1349084	7.5	2723.0	AU, CA, ES, GB, US
Wuthering Heights	tv	Drama, Romance	2009.0	tt1238834	7.5	10032.0	CA, US
RuPaul's Drag Race	tv	Game-Show, Reality-TV	2009.0	tt1353056	8.5	23985.0	AR, BO, BR, CA, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE
The Stand	tv	Adventure, Drama, Fantasy	1994.0	tt0108941	7.1	39282.0	AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE
The Ten Commandments	tv	Drama	2006.0	tt0443412	5.3	1407.0	US
Groundling Marsh	tv	Adventure, Comedy, Family	1997.0	tt0161150	7.3	67.0	US
Love & War	tv	Comedy, Romance	1992.0	tt0103481	6.8	261.0	US
Civilisation	tv	Documentary, History, Music	1969.0	tt0264234	8.7	1122.0	US
Monarchy by David Starkey	tv	Documentary, History	2004.0	tt0431550	8.1	551.0	CA, US
Zoo Quest	tv	Documentary	1954.0	tt0918481	7.9	69.0	CA, US
King of the Castle	tv	Family, Fantasy, Sci-Fi	1977.0	tt0180363	7.5	59.0	US
The Trials of Life	tv	Documentary	1990.0	tt0133318	8.9	1904.0	CA, US
The Odyssey	tv	Adventure, Drama, Fantasy	1997.0	tt0118414	7.0	16455.0	US
Wives and Daughters	tv	Drama	1999.0	tt0215364	8.1	7410.0	AU
Ten Days That Unexpectedly Changed America	tv	Documentary, History	2006.0	tt0953255	6.9	56.0	US
Little Bear	tv	Adventure, Animation, Comedy	1995.0	tt0245637	7.3	4694.0	US
Back at the Barnyard	tv	Adventure, Animation, Comedy	2007.0	tt0857277	5.7	4648.0	AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GT, HN, IT, MX, NI, PA, PE, PY, SV, VE
Doc	tv	Drama, Family, Romance	2001.0	tt0283724	5.9	1040.0	US
Big Brother	tv	Reality-TV	2000.0	tt0251497	5.6	11494.0	US
Dallas Cowboys Cheerleaders: Making the Team	tv	Reality-TV, Sport	2006.0	tt0491758	6.9	685.0	AU, US
The Virginian	tv	Western	1962.0	tt0055710	7.6	3279.0	US
Ancient Mysteries	tv	Documentary, History, Mystery	1994.0	tt0206470	7.7	195.0	US
Peter Gunn	tv	Action, Crime, Drama	1958.0	tt0051301	8.0	1743.0	DE
The Joy of Painting	tv	Documentary, Family	1983.0	tt0383795	9.3	6487.0	US
My Super Sweet 16	tv	Documentary, Reality-TV	2005.0	tt0445890	1.8	3184.0	AU, US
The Real McCoys	tv	Comedy, Family	1957.0	tt0050053	7.6	1337.0	US
At Home with the Braithwaites	tv	Comedy, Drama	2000.0	tt0231012	7.2	1432.0	CA, US
Dallas SWAT	tv	Reality-TV	2006.0	tt0497290	7.8	89.0	US
The Upside Down Show	tv	Comedy, Family	2006.0	tt0819085	8.6	848.0	US
Sesamstraße	tv	Animation, Comedy, Family	1973.0	tt0069629	6.9	287.0	DE
Blue's Clues	tv	Adventure, Animation, Comedy	1996.0	tt0163929	6.9	6920.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE
Slings and Arrows	tv	Comedy	2003.0	tt0387779	8.8	2957.0	CA
Wonder Pets!	tv	Adventure, Animation, Family	2006.0	tt0775407	6.4	2596.0	AT, CH, DE, US
City Confidential	tv	Crime, Documentary	1998.0	tt0314994	8.6	760.0	DE, US
Bob the Builder	tv	Animation, Comedy, Family	1997.0	tt0262151	5.6	5919.0	US
Australian Survivor	tv	Adventure, Game-Show, Reality-TV	2002.0	tt0310416	6.6	264.0	AU, CA
Mock the Week	tv	Comedy, Game-Show	2005.0	tt0463827	7.8	8628.0	CA, US
Doctor Zhivago	tv	Drama, Romance	2002.0	tt0324937	7.3	5524.0	CA, US
Breaker High	tv	Comedy	1997.0	tt0124934	7.2	1378.0	CA
Trial & Retribution	tv	Crime, Drama, Mystery	1997.0	tt1511543	7.6	1291.0	CA, US
Ein Herz und eine Seele	tv	Comedy	1973.0	tt0074004	8.5	872.0	DE
See No Evil: The Moors Murders	tv	Crime, Drama, Thriller	2006.0	tt0491807	7.0	1673.0	AU
Lindenstraße	tv	Drama, Family	1985.0	tt0088554	4.7	799.0	DE
Spiral	tv	Crime, Drama, Mystery	2005.0	tt0477507	8.5	6897.0	GB
Our Friends in the North	tv	Drama, History	1996.0	tt0115305	8.6	2436.0	CA, US
Danger UXB	tv	Action, Drama, History	1979.0	tt0078593	8.4	1107.0	CA
The Sandbaggers	tv	Thriller	1978.0	tt0077078	8.7	986.0	CA, US
Reilly: Ace of Spies	tv	Crime, Drama, History	1983.0	tt0085077	8.2	1771.0	CA, US
The Buccaneers	tv	Adventure, Drama	1956.0	tt0048850	7.2	195.0	CA, US
Jericho	tv	Crime, Drama	2005.0	tt0437013	7.4	566.0	CA
Ruth Rendell Mysteries	tv	Crime, Drama, Mystery	1987.0	tt0166458	6.8	728.0	CA, US
The Flame Trees of Thika	tv	Biography, Drama	1981.0	tt0080215	7.8	466.0	CA
Peppa Pig	tv	Adventure, Animation, Comedy	2004.0	tt0426769	6.3	7036.0	AT, CH, DE, FR, GB, IE, IT, US
Cold Case Files	tv	Crime, Documentary	1999.0	tt0426666	8.0	1965.0	US
Legacy	tv	Drama	1998.0	tt0168344	8.1	483.0	US
The Jury	tv	Drama	2002.0	tt0297571	7.6	1291.0	CA, US
Oobi	tv	Comedy, Family	2000.0	tt0352085	6.4	2889.0	CA, US
The Royal Today	tv	Drama	2008.0	tt1189017	7.1	97.0	CA, US
Unser Sandmännchen	tv	Animation, Comedy, Family	1959.0	tt0434733	7.3	186.0	DE
Yes, Prime Minister	tv	Comedy	1986.0	tt0086831	8.6	13351.0	AU, CA, US
Outnumbered	tv	Comedy, Drama	2007.0	tt1086191	8.1	12557.0	AU
Murdoch Mysteries	tv	Crime, Drama, Mystery	2008.0	tt1091909	8.2	18260.0	AU, US
Heathcliff	tv	Animation, Comedy, Family	1980.0	tt0173556	6.5	2686.0	US
Emily of New Moon	tv	Drama	1998.0	tt0135727	7.4	560.0	US
The Rivals of Sherlock Holmes	tv	Crime, Drama, Mystery	1971.0	tt0167703	7.2	367.0	CA, US
American Justice	tv	Crime, Documentary, History	1992.0	tt0103349	8.1	859.0	DE, US
The Kill Point	tv	Action, Crime, Drama	2007.0	tt0862593	7.3	5360.0	BR, CL, CO, MX
Traffik	tv	Crime, Drama, Mystery	1989.0	tt0096716	8.4	1610.0	CA
Inspector George Gently	tv	Crime, Drama, Mystery	2007.0	tt1430509	8.1	8916.0	AU, CA, NO, US
Oliver Twist	tv	Drama, History	2007.0	tt1065309	7.3	3182.0	CA, US
New Tricks	tv	Comedy, Crime, Drama	2003.0	tt0362357	8.0	9161.0	AU, CA, US
Question Time	tv	News, Talk-Show	1979.0	tt0267212	6.6	417.0	CA, US
Bramwell	tv	Drama	1995.0	tt0111899	7.8	1130.0	CA, US
Ancient Rome: The Rise and Fall of an Empire	tv	Documentary, Drama, History	2006.0	tt0864944	7.9	2021.0	CA, US
Hetty Wainthropp Investigates	tv	Comedy, Crime, Drama	1995.0	tt0127376	7.6	2085.0	CA, US
The Gil Mayo Mysteries	tv	Comedy, Crime, Drama	2006.0	tt0757108	7.5	588.0	CA, US
Little Dorrit	tv	Drama, Mystery, Romance	2008.0	tt1178522	8.2	10751.0	AU, CA, US
The Virgin Queen	tv	Biography, Drama, History	2005.0	tt0481459	7.4	3354.0	CA, US
Oswald	tv	Animation, Family, Musical	2001.0	tt0293734	7.6	2254.0	US
The Duchess of Duke Street	tv	Drama	1976.0	tt0077004	8.2	1585.0	CA, US
Vanity Fair	tv	Drama, Romance	1998.0	tt0159090	7.7	1773.0	AU, CA, US
Tales of Wells Fargo	tv	Western	1957.0	tt0050066	7.9	1332.0	US
Fingersmith	tv	Crime, Drama, Romance	2005.0	tt0423651	7.8	9858.0	CA, US
Die Sendung mit der Maus	tv	Animation, Comedy, Family	1971.0	tt0065345	8.0	946.0	DE
Raumpatrouille - Die phantastischen Abenteuer des Raumschiffes Orion	tv	Adventure, Sci-Fi	1966.0	tt0061289	8.0	1112.0	DE
Wanted: Dead or Alive	tv	Western	1958.0	tt0051327	8.0	2889.0	US
Castle Einstein	tv	Family	1998.0	tt0244361	5.6	444.0	DE
Noble House	tv	Action, Adventure, Drama	1988.0	tt0094521	7.6	1773.0	DE
The Rebel	tv	Western	1959.0	tt0052505	7.8	692.0	CA
Jane Eyre	tv	Drama, Romance	2006.0	tt0780362	8.3	22741.0	AU, CA, US
Shogun	tv	Adventure, Drama, History	1980.0	tt0080274	8.1	16609.0	US
Sense & Sensibility	tv	Drama, Romance	2008.0	tt0847150	8.0	13282.0	CA, US
Tipping the Velvet	tv	Drama, Romance	2002.0	tt0324264	7.7	8751.0	AU, CA, US
Bat Masterson	tv	Western	1958.0	tt0052445	7.3	1278.0	US
Laramie	tv	Western	1959.0	tt0052481	7.6	1549.0	US
Beavis and Butt-Head	tv	Animation, Comedy, Music	1993.0	tt0105950	7.5	34861.0	AU, CA, GB, IE, US
Blue Murder	tv	Crime, Drama, Mystery	2003.0	tt0364797	7.3	1926.0	AU, CA, US
Secret Service	tv	Action, Adventure, Crime	1992.0	tt0103538	6.7	23.0	US
Simon Schama's Power of Art	tv	Documentary, Drama, History	2006.0	tt0887235	8.5	1163.0	CA, US
Police Call 110	tv	Crime, Drama, Mystery	1971.0	tt0806901	6.4	596.0	DE
Cranford	tv	Drama	2007.0	tt0974077	8.3	10902.0	AU, CA, US
Word World	tv	Animation, Comedy, Family	2007.0	tt1097633	6.7	532.0	US
City of Vice	tv	Crime, Drama, History	2008.0	tt1044196	7.5	538.0	CA, US
A Woman of Substance	tv	Drama, Romance	1984.0	tt0085114	7.5	1167.0	CA, US
The Adventures of Super Mario Bros. 3	tv	Adventure, Animation, Comedy	1990.0	tt0098762	7.0	2001.0	US
Mansfield Park	tv	Drama, Romance	1983.0	tt0085052	6.7	1157.0	CA, US
In aller Freundschaft	tv	Drama, Romance	1998.0	tt0178142	4.4	300.0	DE
Survivor	tv	Adventure, Game-Show, Reality-TV	2000.0	tt0239195	7.5	28004.0	AU, CA, US
Middlemarch	tv	Drama, Romance	1994.0	tt0108858	7.5	2873.0	CA, US
Partners in Crime	tv	Crime, Drama, Mystery	1983.0	tt0080336	7.4	916.0	AU
Ni Hao, Kai-Lan	tv	Animation, Family, Fantasy	2007.0	tt0934701	5.3	1188.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE
East of Everything	tv	Drama	2008.0	tt1095324	7.1	316.0	CA
Heartland	tv	Drama, Family	2007.0	tt1094229	8.5	20726.0	US
Bed of Roses	tv	Drama	2008.0	tt1218572	6.6	278.0	CA
Life on Earth	tv	Documentary	1979.0	tt0135095	9.1	3302.0	CA, GB, US
Lost in Austen	tv	Drama, Fantasy, Romance	2008.0	tt1117666	7.4	11644.0	AU, CA, US
Corneil and Bernie	tv	Animation, Comedy, Family	2003.0	tt0446208	6.6	597.0	FR
Coast	tv	Documentary	2005.0	tt0778908	8.1	367.0	CA, US
Gardeners' World	tv	Documentary	1968.0	tt0260618	8.4	320.0	AU, CA, US
American Gangster	tv	Documentary	2006.0	tt0960157	7.7	330.0	US
Storm Chasers	tv	Documentary, Reality-TV	2007.0	tt0907833	7.4	1002.0	GB
Monsterquest	tv	Documentary, History, Mystery	2007.0	tt1170243	7.0	1124.0	US
Sunday Best	tv	Musical, Reality-TV	2007.0	tt1119175	7.9	72.0	US
Behaving Badly	tv	Drama	1989.0	tt0094724	6.4	166.0	CA
Seekers	tv	Mystery	1993.0	tt0105349	6.4	89.0	CA, US
Hamish Macbeth	tv	Comedy, Crime, Drama	1995.0	tt0111993	7.8	2518.0	CA, US
Battle 360	tv	Documentary, History, War	2008.0	tt1194698	8.3	350.0	US
The Mighty B!	tv	Animation, Comedy, Family	2008.0	tt0917551	5.3	2768.0	AU, US
Reggie Perrin	tv	Comedy	2009.0	tt1336582	6.5	806.0	CA, GB
Around the World in 80 Faiths	tv	Documentary	2009.0	tt1380301	7.8	74.0	CA, US
Above Suspicion	tv	Crime, Drama, Mystery	2009.0	tt1247637	7.1	3655.0	AU, CA, GB, US
Victorian Farm	tv	Documentary, History	2009.0	tt1372211	8.8	759.0	CA
MasterChef Australia	tv	Game-Show, Reality-TV	2009.0	tt1433870	8.2	4048.0	AU
Sword of Honour	tv	Drama, War	2001.0	tt0273021	6.3	954.0	CA
The Judge	tv	Drama	1986.0	tt0229138	7.6	38.0	AU
Galapagos	tv	Documentary	2006.0	tt0996614	8.2	1451.0	CA, US
Stories from the Vaults	tv	History	2007.0	tt1063019	7.8	37.0	AU, US
Martin Chuzzlewit	tv	Drama	1994.0	tt0112062	8.1	1021.0	CA, US
Beechgrove Garden	tv	Documentary	1978.0	tt3662388	8.5	20.0	CA, US
F2: Forensic Factor	tv	Crime, Drama	2003.0	tt0420403	6.9	126.0	US
Ramsay's Boiling Point	tv	Reality-TV	1998.0	tt0950342	7.4	399.0	CA, US
The Six Wives of Henry VIII	tv	Documentary, Drama, History	2001.0	tt0358884	7.9	309.0	US
Ghosts	tv	Comedy, Fantasy	2019.0	tt8594324	8.4	28446.0	AU, NO, US
Party Down	tv	Comedy, Drama	2009.0	tt1073507	8.2	37741.0	BR, CL, CO, IN, MX, US
The Street	tv	Drama	2006.0	tt0472984	8.2	1414.0	CA, US
I Survived...	tv	Biography, Documentary	2008.0	tt1084694	8.5	1127.0	DE, US
Psychoville	tv	Comedy, Horror, Mystery	2009.0	tt1305562	7.9	7523.0	CA, US
Liverpool 1	tv	Crime, Drama	1998.0	tt0166050	6.9	259.0	CA
A Ghost Story for Christmas	tv	Drama, Fantasy, Horror	1971.0	tt32135296	7.7	39.0	CA, US
Whitechapel	tv	Crime, Mystery, Thriller	2009.0	tt1186356	7.8	15236.0	AU, CA, NO, US
Rob Dyrdek's Fantasy Factory	tv	Comedy, Reality-TV	2009.0	tt1344970	7.6	2908.0	US
NCIS: Los Angeles	tv	Action, Crime, Drama	2009.0	tt1378167	6.8	58360.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
UFO Hunters	tv	Documentary, History, Sci-Fi	2008.0	tt1176951	6.4	1031.0	US
The Vice	tv	Crime, Drama	1999.0	tt0182648	7.6	660.0	CA, US
Arabela	tv	Comedy, Fantasy	1980.0	tt0175381	8.4	1528.0	DE
David Copperfield	tv	Drama	1999.0	tt0167872	7.6	5178.0	CA, US
The Chopping Block	tv	Reality-TV	2009.0	tt1204888	5.3	87.0	CA, US
Tosh.0	tv	Comedy	2009.0	tt1430587	7.3	16750.0	AU, US
Missing	tv	Drama	2009.0	tt1380582	6.6	315.0	AU, CA, US
Nurse Jackie	tv	Comedy, Drama	2009.0	tt1190689	7.8	30020.0	AT, AU, CH, DE, FR, GB, IE, IT
Mr. Gay Canada	tv	Reality-TV	2008.0	tt2937680	4.1	24.0	CA, US
Emma	tv	Comedy, Drama, Romance	2009.0	tt1366312	8.1	18348.0	AU, CA, NO, US
The Bridge	tv	Crime, Drama	2010.0	tt1278016	6.9	484.0	AU
Life After People	tv	Documentary, Sci-Fi	2009.0	tt1433058	7.5	1617.0	US
The Advocates	tv	Crime, Drama	1991.0	tt0184186	5.9	88.0	CA
Boy Meets Girl	tv	Comedy, Drama, Fantasy	2009.0	tt1225790	6.5	475.0	AU
Moving On	tv	Drama	2009.0	tt1340758	7.5	540.0	CA, US
Fanboy & Chum Chum	tv	Action, Adventure, Animation	2009.0	tt1299440	3.4	4802.0	AU, US
T.U.F.F. Puppy	tv	Action, Adventure, Animation	2010.0	tt1710310	5.6	3878.0	AR, AU, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE
Planet Sheen	tv	Animation, Comedy, Family	2010.0	tt1492090	2.9	2307.0	AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE
The Nazis: A Warning from History	tv	Documentary, History, War	1997.0	tt0207907	8.7	1745.0	CA, US
The Dooley and Pals Show	tv	Family	2000.0	tt0395858	8.0	33.0	US
The Forsyte Saga	tv	Drama, History, Romance	2002.0	tt0260615	8.1	6692.0	AU
Alan Carr: Chatty Man	tv	Talk-Show	2009.0	tt1468760	6.0	1168.0	CA
The Troop	tv	Action, Adventure, Comedy	2009.0	tt1131750	6.1	1276.0	AU
Elizabeth	tv	Documentary, Drama	2000.0	tt0283332	8.2	189.0	CA, US
Command Decisions	tv	History	2004.0	tt1224388	6.8	19.0	US
The Syndicate	tv	Drama, Mystery	2012.0	tt2299141	7.3	1985.0	CA, US
The Last King	tv	Biography, Drama, History	2003.0	tt0364800	7.5	1871.0	CA, US
Oliver Twist	tv	Drama	1985.0	tt0088586	7.3	374.0	CA, US
Patton 360	tv	Documentary, History, War	2009.0	tt1409728	7.2	210.0	US
Yellowstone	tv	Documentary	2009.0	tt1415175	8.4	1899.0	CA, US
Maigret	tv	Crime, Drama, Mystery	1992.0	tt0107221	7.7	1152.0	CA, US
The Mrs Bradley Mysteries	tv	Mystery, Thriller	1998.0	tt0167667	7.6	1572.0	CA, US
Dune	tv	Adventure, Drama, Sci-Fi	2000.0	tt0142032	6.9	25385.0	DE
Jesus of Nazareth	tv	Biography, Drama, History	1977.0	tt0075520	8.5	25431.0	CA, US
Campion	tv	Adventure, Crime, Drama	1989.0	tt0094430	7.6	1081.0	CA, US
It Takes a Worried Man	tv	Comedy	1981.0	tt0125624	7.8	49.0	CA
Eisenbahn-Romantik	tv	Documentary	1991.0	tt0346255	7.7	41.0	DE
The Last Detective	tv	Comedy, Crime, Drama	2003.0	tt0312895	7.8	2131.0	CA, US
Sherlock	tv	Crime, Drama, Mystery	2010.0	tt1475582	9.1	1025194.0	CA, NO, US
Timmy Time	tv	Animation, Family, Fantasy	2009.0	tt1125758	6.7	1409.0	DE
Good Morning Britain	tv	News, Talk-Show	2014.0	tt3644198	3.1	809.0	CA, US
Life Unexpected	tv	Drama	2010.0	tt1442109	7.5	15662.0	US
Love Hurts	tv	Comedy, Romance	1992.0	tt0108840	7.3	201.0	CA
Killer Net	tv	Crime, Drama, Mystery	1998.0	tt0127383	6.5	518.0	CA, US
Wild China	tv	Documentary	2008.0	tt0884762	8.4	2899.0	CA, US
Arabian Nights	tv	Adventure, Family, Fantasy	2000.0	tt0181199	7.4	5659.0	US
Dombey & Son	tv	Drama	1983.0	tt0233598	7.0	209.0	CA, US
Adventures in Architecture	tv	Documentary	2008.0	tt1045263	8.0	131.0	CA, US
Horror in the East	tv	Documentary, War	2000.0	tt0309685	7.7	236.0	CA, US
Sonic Underground	tv	Action, Adventure, Animation	1999.0	tt0230804	6.0	3263.0	US
T.I.'s Road to Redemption	tv	Reality-TV	2009.0	tt1374681	6.6	67.0	US
Don Matteo	tv	Comedy, Crime, Drama	2000.0	tt0178132	6.6	1582.0	DE
Monday Monday	tv	Comedy, Drama	2009.0	tt1253090	7.0	530.0	CA, GB, US
Shattered	tv	Crime, Drama	2010.0	tt1327810	6.3	386.0	AU
The T.O. Show	tv	Reality-TV	2009.0	tt1478228	4.0	123.0	US
Desperate Romantics	tv	Drama	2009.0	tt1346018	7.4	2062.0	CA, US
Pit Pony	tv	Drama, Family, History	1999.0	tt0159902	7.4	159.0	US
Pawn Stars	tv	Comedy, Reality-TV	2009.0	tt1492088	7.2	18293.0	US
Paulas Sommer	tv	Family	2007.0	tt0975378	6.0	9.0	DE
Der kleine Mann	tv	Comedy	2009.0	tt1284142	7.0	290.0	DE
Autumnwatch	tv	Documentary, Reality-TV	2006.0	tt0875050	7.7	109.0	CA, US
Watching the Detectives	tv	Crime	2008.0	tt1272033	8.2	41.0	US
Sherlock Holmes	tv	Crime, Drama, History	1964.0	tt0163492	7.4	627.0	DE
Schmidteinander	tv	Comedy, Music	1990.0	tt0101192	8.2	199.0	DE
The Fragile Heart	tv	Drama	1996.0	tt0115177	7.7	73.0	CA
The Prime of Miss Jean Brodie	tv	Drama	1978.0	tt0159199	7.7	148.0	AU
Lady Killers	tv	Crime, Drama	1980.0	tt0272992	7.4	49.0	CA, US
In Deep	tv	Crime, Drama, Mystery	2001.0	tt0271295	6.7	206.0	GB
The Broker's Man	tv	Crime, Drama, Mystery	1997.0	tt0118274	6.6	195.0	CA
Railway Walks	tv	Documentary	2008.0	tt1305895	8.4	46.0	CA
MacIntyre: Edge of Existence	tv	Documentary	2007.0	tt1160149	7.5	13.0	US
A House Divided	tv	Drama	2019.0	tt10437218	5.8	344.0	US
Hilfe! Hochzeit! - Die schlimmste Woche meines Lebens	tv	Comedy	2007.0	tt1003231	6.6	76.0	DE
Secrets	tv	Documentary, History, Mystery	2013.0	tt4903406	7.7	39.0	US
How the Earth Was Made	tv	Documentary, History	2009.0	tt1591535	8.0	784.0	US
Servants	tv	Drama	2003.0	tt0352098	6.8	257.0	CA, US
Cold Blood	tv	Crime	2005.0	tt1148750	6.7	332.0	CA, US
The Revolution	tv	History, War	2006.0	tt0496191	8.5	373.0	US
